11:00:00,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.5,24.25,24.75,24.25,25.0,24.75,24.25,25.0,24.75
11:00:01,24.25,25.25,24.75,25.25,24.75,24.75,25.25,24.25,24.25,24.75,24.25,25.0,24.5,24.25,25.0,24.75
11:00:02,24.25,25.25,24.75,25.0,24.75,24.75,25.25,24.5,24.25,24.75,24.25,25.0,24.75,24.0,25.0,24.75
11:00:03,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.25,24.25,24.75,24.25,25.0,24.75,24.25,25.0,24.75
11:00:04,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.5,24.25,24.75,24.25,25.0,24.75,24.25,25.0,24.75
11:00:05,24.25,25.25,24.5,25.25,25.0,24.75,25.25,24.25,24.25,24.75,24.5,25.0,24.75,24.25,25.0,24.75
11:00:06,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.25,24.25,24.75,24.25,25.0,24.75,24.0,25.0,25.0
11:00:07,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.25,24.25,24.75,24.25,25.0,24.75,24.0,25.0,24.75
11:00:08,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.5,24.25,24.75,24.25,25.0,24.75,24.25,25.0,24.75
11:00:08,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.25,24.25,24.75,24.25,25.0,24.75,24.0,25.0,24.75
11:00:09,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.5,24.25,24.75,24.25,25.0,24.75,24.0,25.0,24.75
11:00:10,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.25,24.25,24.75,24.25,25.0,24.75,24.25,25.0,24.75
11:00:11,24.25,25.25,24.5,25.0,24.75,24.75,25.25,24.25,24.25,24.75,24.25,25.0,24.75,24.0,25.0,24.75
11:00:12,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.25,24.25,24.75,24.25,25.0,24.75,24.25,25.0,24.75
11:00:13,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.5,24.25,24.75,24.25,25.0,24.5,24.25,25.0,24.75
11:00:14,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.25,24.0,24.75,24.25,25.0,24.75,24.0,25.0,24.75
11:00:15,24.25,25.25,24.5,25.0,24.75,24.75,25.25,24.5,24.0,24.75,24.25,25.0,24.75,24.0,25.0,24.75
11:00:16,24.25,25.25,24.5,25.0,24.75,24.75,25.25,24.5,24.0,24.75,24.25,25.0,24.75,24.0,25.0,24.75
11:00:17,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.5,24.25,24.75,24.25,25.0,24.75,24.0,25.0,24.75
11:00:17,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.5,24.0,24.75,24.25,25.0,24.75,24.0,25.0,24.75
11:00:18,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.5,24.25,24.75,24.25,25.0,24.75,24.0,25.0,24.75
11:00:19,24.25,25.25,24.5,25.25,25.0,24.75,25.25,24.5,24.25,24.75,24.25,25.0,24.5,24.0,25.0,24.75
11:00:20,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.5,24.0,24.75,24.25,25.0,24.75,24.0,25.0,24.75
11:00:21,24.25,25.25,24.5,25.0,24.75,24.75,25.25,24.25,24.25,24.75,24.25,25.0,24.75,24.25,25.0,24.75
11:00:22,24.25,25.25,24.75,25.25,24.75,24.75,25.25,24.25,24.25,24.75,24.25,25.0,24.75,24.0,25.0,24.75
11:00:23,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.25,24.25,24.75,24.25,25.0,24.75,24.25,25.0,24.75
11:00:24,24.25,25.25,24.5,25.25,24.75,24.75,25.25,24.25,24.25,24.75,24.25,25.0,24.75,24.25,25.0,24.75
